specification,k,centroid_id,n,share_percent,cycle_counts,centroid_bmi,member_median_bmi,member_q1_bmi,member_q3_bmi,missing_percent_bmi,centroid_triglycerides,member_median_triglycerides,member_q1_triglycerides,member_q3_triglycerides,missing_percent_triglycerides,centroid_ldl,member_median_ldl,member_q1_ldl,member_q3_ldl,missing_percent_ldl,centroid_hdl,member_median_hdl,member_q1_hdl,member_q3_hdl,missing_percent_hdl,centroid_age,member_median_age,member_q1_age,member_q3_age,missing_percent_age,centroid_waist_circumference,member_median_waist_circumference,member_q1_waist_circumference,member_q3_waist_circumference,missing_percent_waist_circumference,centroid_fasting_insulin,member_median_fasting_insulin,member_q1_fasting_insulin,member_q3_fasting_insulin,missing_percent_fasting_insulin,centroid_crp,member_median_crp,member_q1_crp,member_q3_crp,missing_percent_crp
expanded8_recent_equal,5,K05-C02,189,25.961538461538463,"{""2015-2016"": 56, ""2017-2018"": 68, ""2021-2023"": 65}",26.403703703703705,26.4,23.6,28.7,1.5873015873015872,94.07769276305591,96.0,72.0,116.5,5.291005291005291,128.64021164021165,129.0,109.25,150.75,5.82010582010582,58.06878306878307,57.0,51.75,65.25,4.761904761904762,53.026455026455025,53.0,51.0,56.0,0.0,90.64497354497355,90.5,83.85,96.975,1.5873015873015872,7.642422662702,6.97,5.405,10.705,5.291005291005291,1.5691010752629877,1.23,0.6924999999999999,2.385,3.7037037037037033
expanded8_recent_equal,5,K05-C05,114,15.659340659340659,"{""2015-2016"": 38, ""2017-2018"": 38, ""2021-2023"": 38}",43.98947368421052,42.6,39.3,47.65,0.0,104.78829342459171,106.0,78.75,136.25,1.7543859649122806,110.81578947368422,111.0,94.75,130.0,1.7543859649122806,51.8421052631579,49.0,44.0,58.0,1.7543859649122806,52.3859649122807,52.0,49.0,56.0,0.0,125.68245614035088,125.5,119.3,133.05,6.140350877192982,21.194866522434364,19.305,15.2475,30.994999999999997,1.7543859649122806,9.203166081248977,8.09,4.86,14.09,0.8771929824561403
expanded8_recent_equal,5,K05-C01,113,15.521978021978022,"{""2015-2016"": 42, ""2017-2018"": 32, ""2021-2023"": 39}",23.345132743362832,22.6,20.5,25.3,0.0,58.87227366465891,59.0,47.0,71.0,3.5398230088495577,111.60176991150442,109.0,87.0,136.0,3.5398230088495577,85.76991150442478,83.0,75.0,95.0,0.0,55.64601769911504,57.0,53.0,59.0,0.0,84.51327433628319,84.0,78.6,89.3,0.0,4.805256451333678,4.73,3.14,7.04,0.0,1.1133191347716125,0.71,0.455,1.8,0.8849557522123894
expanded8_recent_equal,5,K05-C04,151,20.741758241758244,"{""2015-2016"": 48, ""2017-2018"": 47, ""2021-2023"": 56}",32.07350993377484,32.05,28.700000000000003,35.475,0.6622516556291391,206.88999970361817,197.0,162.0,248.0,0.0,143.81456953642385,143.0,113.5,169.75,5.960264900662252,45.900662251655625,46.0,40.0,52.0,0.0,55.00662251655629,55.0,53.0,58.0,0.0,105.89205298013245,105.5,100.4,112.5,1.3245033112582782,15.971142846762822,14.809999999999999,11.1475,20.84,0.6622516556291391,3.9976779596131036,3.7,2.3,6.045,0.0
expanded8_recent_equal,6,K06-C02,163,22.39010989010989,"{""2015-2016"": 45, ""2017-2018"": 57, ""2021-2023"": 61}",25.699386503067487,25.5,23.2,28.0,1.2269938650306749,93.4003296182903,95.0,71.25,113.75,5.521472392638037,127.50920245398773,127.0,109.0,149.75,5.521472392638037,57.668711656441715,57.0,51.0,64.5,4.9079754601226995,52.828220858895705,53.0,51.0,55.5,0.0,89.01165644171779,88.5,82.5,94.8,1.2269938650306749,7.416740349557264,6.755,5.182499999999999,10.405,5.521472392638037,1.4389914826444847,1.09,0.62,2.17,3.6809815950920246
expanded8_recent_equal,6,K06-C04,114,15.659340659340659,"{""2015-2016"": 42, ""2017-2018"": 38, ""2021-2023"": 34}",31.394736842105264,30.65,27.8,35.05,0.0,198.9486951402005,189.0,156.0,247.0,0.0,164.28947368421052,162.0,144.0,184.0,7.894736842105263,48.59649122807018,48.0,41.0,54.0,0.0,55.1140350877193,55.0,53.0,58.0,0.0,104.83859649122807,103.8,99.2,111.7,0.8771929824561403,12.66344160751329,13.29,9.27,16.65,0.8771929824561403,3.8803067644912876,3.96,2.17,6.4,0.0
expanded8_recent_equal,6,K06-C03,145,19.917582417582416,"{""2015-2016"": 47, ""2017-2018"": 41, ""2021-2023"": 57}",32.09103448275862,32.2,28.6,35.55,2.0689655172413794,86.63795192838342,87.0,71.0,108.75,7.586206896551724,128.61379310344827,128.0,114.5,149.5,7.586206896551724,63.4551724137931,64.0,55.0,72.0,5.517241379310345,57.41379310344828,58.0,56.0,60.0,0.0,104.0855172413793,103.2,96.8,112.9,2.7586206896551726,9.25438870307301,9.34,7.105,12.085,6.896551724137931,4.558569937921959,3.9,2.09,7.977500000000001,4.827586206896552
expanded8_recent_equal,6,K06-C01,106,14.560439560439562,"{""2015-2016"": 42, ""2017-2018"": 30, ""2021-2023"": 34}",23.2,22.55,20.525,25.15,0.0,58.17236572366449,56.5,45.25,71.0,3.7735849056603774,109.26415094339623,106.0,84.75,133.0,3.7735849056603774,86.5566037735849,83.0,75.25,95.75,0.0,55.54716981132076,56.5,53.0,59.0,0.0,84.18867924528301,83.85,78.375,88.9,0.0,4.724370753833013,4.615,3.1100000000000003,6.9525,0.0,1.1239089340430344,0.7,0.44,1.8,0.9433962264150944
expanded8_recent_equal,6,K06-C05,104,14.285714285714285,"{""2015-2016"": 19, ""2017-2018"": 35, ""2021-2023"": 50}",34.21057692307692,34.150000000000006,30.725,37.625,1.9230769230769231,164.30338617818953,157.0,126.0,213.5,0.0,91.0673076923077,94.0,76.5,106.5,0.9615384615384616,45.58653846153846,45.0,39.0,52.0,0.0,56.03846153846154,57.0,54.0,59.0,0.0,110.09326923076924,108.7,103.6,117.7,2.8846153846153846,20.937902696068132,19.435000000000002,13.3425,29.5525,0.0,4.105771450334851,3.31,2.3499999999999996,7.335,0.9615384615384616
expanded8_recent_equal,6,K06-C06,96,13.186813186813188,"{""2015-2016"": 34, ""2017-2018"": 33, ""2021-2023"": 29}",44.628125,42.849999999999994,39.6,48.55,0.0,95.08821341867649,98.5,72.0,116.75,2.083333333333333,116.66666666666667,117.5,101.25,132.75,2.083333333333333,53.385416666666664,51.0,46.0,60.0,2.083333333333333,51.552083333333336,51.0,48.0,55.0,0.0,125.92500000000001,125.3,118.6,134.575,6.25,19.42289691301319,17.875,13.605,26.2675,2.083333333333333,10.643149780482071,10.0,5.859999999999999,15.2,1.0416666666666665
expanded8_recent_equal,7,K07-C01,93,12.774725274725274,"{""2015-2016"": 39, ""2017-2018"": 26, ""2021-2023"": 28}",23.23978494623656,22.6,20.5,25.2,0.0,56.53835060124541,54.5,44.0,70.5,3.225806451612903,105.81720430107526,101.0,83.25,128.0,3.225806451612903,88.59139784946237,87.0,78.0,97.0,0.0,55.11827956989247,56.0,53.0,58.0,0.0,84.21720430107527,83.9,78.0,88.9,0.0,4.675466288915764,4.63,3.1,6.76,0.0,1.1421939805278685,0.705,0.4275,1.8475000000000001,1.0752688172043012
expanded8_recent_equal,7,K07-C05,110,15.10989010989011,"{""2015-2016"": 41, ""2017-2018"": 37, ""2021-2023"": 32}",31.53727272727273,30.75,28.0,35.175000000000004,0.0,200.24183835459567,189.5,156.0,247.0,0.0,164.5181818181818,162.0,145.0,184.0,8.181818181818182,48.39090909090909,47.0,41.0,53.75,0.0,55.00909090909091,55.0,53.0,58.0,0.0,105.27636363636364,104.0,99.7,112.0,0.9090909090909091,12.814250656099636,13.46,9.54,16.89,0.9090909090909091,3.965665568045265,3.9899999999999998,2.2925,6.4,0.0
expanded8_recent_equal,7,K07-C03,98,13.461538461538462,"{""2015-2016"": 31, ""2017-2018"": 31, ""2021-2023"": 36}",28.822448979591837,28.6,25.5,31.625,2.0408163265306123,82.50967045736122,79.0,63.0,103.0,5.1020408163265305,111.59183673469389,118.0,91.0,129.0,5.1020408163265305,58.326530612244895,57.0,51.0,67.0,5.1020408163265305,50.08163265306123,51.0,48.0,52.0,0.0,95.89387755102041,95.25,89.125,103.1,2.0408163265306123,8.773411390937872,9.07,6.175000000000001,12.2,7.142857142857142,2.247188833930765,2.0,1.0,3.96,5.1020408163265305
expanded8_recent_equal,7,K07-C04,116,15.934065934065933,"{""2015-2016"": 38, ""2017-2018"": 33, ""2021-2023"": 45}",32.65344827586207,32.6,28.8,36.675000000000004,1.7241379310344827,88.12931205866569,91.0,73.25,113.25,8.620689655172415,129.50862068965517,128.5,117.25,151.0,8.620689655172415,63.91379310344828,64.0,56.0,72.0,6.0344827586206895,57.69827586206897,58.0,56.0,59.0,0.0,105.27155172413794,104.0,98.8,113.9,2.586206896551724,9.394089399429369,9.36,7.2924999999999995,12.0625,6.896551724137931,5.474693498552184,4.72,3.08,8.97,6.0344827586206895
expanded8_recent_equal,7,K07-C02,120,16.483516483516482,"{""2015-2016"": 29, ""2017-2018"": 42, ""2021-2023"": 49}",24.583333333333336,24.3,22.200000000000003,27.15,0.8333333333333334,98.35458038879223,98.0,75.0,117.0,5.833333333333333,139.40833333333333,142.0,120.0,162.0,5.833333333333333,59.30833333333333,59.0,53.0,66.0,4.166666666666666,56.38333333333333,56.5,55.0,59.0,0.0,86.855,86.3,80.45,92.6,0.8333333333333334,6.792400946529787,6.74,4.994999999999999,8.66,4.166666666666666,1.088985231497133,0.97,0.6,1.4175,1.6666666666666667
expanded8_recent_equal,7,K07-C06,100,13.736263736263737,"{""2015-2016"": 18, ""2017-2018"": 33, ""2021-2023"": 49}",34.251,34.150000000000006,30.875,37.7,2.0,167.88924032928054,159.0,127.5,215.5,0.0,91.78999999999999,94.0,78.0,106.5,1.0,45.48,45.0,39.0,52.0,0.0,56.2,57.0,54.0,59.0,0.0,110.35900000000001,109.6,103.9,118.5,3.0,21.290409713170746,19.52,13.852500000000001,29.9975,0.0,4.182371521361174,3.32,2.385,7.555,1.0
expanded8_recent_equal,7,K07-C07,91,12.5,"{""2015-2016"": 33, ""2017-2018"": 32, ""2021-2023"": 26}",45.106593406593404,43.3,40.25,49.0,0.0,95.90530990186797,98.5,72.75,117.0,1.098901098901099,116.5934065934066,117.5,101.25,132.75,1.098901098901099,53.02197802197802,50.5,46.0,59.75,1.098901098901099,51.86813186813187,52.0,49.0,55.0,0.0,126.76043956043956,126.2,119.5,134.8,6.593406593406594,19.864783884824366,18.245,14.434999999999999,27.575000000000003,1.098901098901099,11.204645724478164,10.3,6.220000000000001,15.745,0.0
expanded8_recent_equal,8,K08-C02,119,16.346153846153847,"{""2015-2016"": 28, ""2017-2018"": 40, ""2021-2023"": 51}",24.721008403361346,24.3,22.35,27.275,0.8403361344537815,98.07127369768854,98.0,75.5,116.5,6.722689075630252,139.0924369747899,141.0,121.0,161.0,6.722689075630252,59.2436974789916,59.0,53.0,66.0,5.042016806722689,56.50420168067227,57.0,55.0,59.0,0.0,86.93193277310925,86.55,80.5,92.4,0.8403361344537815,6.768684525611157,6.74,4.97,8.47,5.042016806722689,1.133959515167397,0.975,0.6,1.4675,2.5210084033613445
expanded8_recent_equal,8,K08-C08,52,7.142857142857142,"{""2015-2016"": 18, ""2017-2018"": 21, ""2021-2023"": 13}",48.55384615384615,46.7,43.125,51.4,0.0,88.0646336882489,94.5,63.75,109.25,0.0,109.01923076923077,109.5,90.5,124.25,0.0,55.75,53.0,46.75,61.0,0.0,54.32692307692308,54.5,52.0,57.0,0.0,130.31730769230768,131.2,125.3,143.95,9.615384615384617,18.882813522792393,17.865000000000002,13.245,25.2775,0.0,14.323923718627691,13.55,7.9775,18.495,0.0
expanded8_recent_equal,8,K08-C07,67,9.203296703296704,"{""2015-2016"": 23, ""2017-2018"": 19, ""2021-2023"": 25}",38.6,38.8,35.6,40.95,0.0,132.31918527878287,130.0,102.0,173.0,2.9850746268656714,132.53731343283582,131.5,115.25,148.5,4.477611940298507,47.701492537313435,47.0,40.0,54.0,2.9850746268656714,49.208955223880594,49.0,47.0,51.0,0.0,117.88507462686567,118.4,111.3,123.7,2.9850746268656714,20.708456923478728,19.47,15.25,29.92,2.9850746268656714,6.985635616859707,6.5649999999999995,4.655,9.5,1.4925373134328357
expanded8_recent_equal,8,K08-C04,112,15.384615384615385,"{""2015-2016"": 37, ""2017-2018"": 33, ""2021-2023"": 42}",32.75625,32.7,28.825,36.85,1.7857142857142856,87.83705254911887,90.0,73.0,114.0,8.035714285714286,129.58928571428572,129.0,116.5,151.0,8.035714285714286,64.24107142857143,64.0,56.25,72.0,5.357142857142857,57.642857142857146,58.0,56.0,59.0,0.0,105.63392857142857,104.3,99.6,113.9,2.6785714285714284,9.361505899847414,9.35,7.24,12.04,6.25,5.56474662218258,4.925,3.085,9.067499999999999,5.357142857142857
expanded8_recent_equal,8,K08-C01,94,12.912087912087914,"{""2015-2016"": 39, ""2017-2018"": 27, ""2021-2023"": 28}",23.225531914893615,22.6,20.525,25.15,0.0,56.464561525479226,54.0,44.0,70.0,3.1914893617021276,106.41489361702128,101.0,83.5,128.5,3.1914893617021276,88.47872340425532,87.0,78.0,96.75,0.0,55.159574468085104,56.0,53.0,58.75,0.0,84.23617021276596,83.95,78.075,88.9,0.0,4.684033310108871,4.68,3.1100000000000003,6.7575,0.0,1.133936182778014,0.7,0.43,1.83,1.0638297872340425
expanded8_recent_equal,8,K08-C06,95,13.049450549450551,"{""2015-2016"": 19, ""2017-2018"": 31, ""2021-2023"": 45}",34.026315789473685,33.7,30.7,36.8,2.1052631578947367,158.24070532651086,155.0,122.0,208.5,0.0,89.49473684210527,93.0,76.0,106.0,0.0,46.07368421052632,45.0,39.0,52.5,0.0,56.66315789473684,57.0,55.0,59.0,0.0,110.20315789473685,108.7,103.6,117.7,2.1052631578947367,20.324185189904203,18.49,13.285,28.47,0.0,4.015027974337754,3.385,2.335,7.135,1.0526315789473684
expanded8_recent_equal,8,K08-C03,94,12.912087912087914,"{""2015-2016"": 31, ""2017-2018"": 31, ""2021-2023"": 32}",28.298936170212766,28.0,25.475,31.225,2.127659574468085,82.2268937135265,79.0,63.0,102.5,4.25531914893617,112.95744680851064,118.0,94.25,129.75,4.25531914893617,58.723404255319146,57.0,51.0,67.0,4.25531914893617,50.18085106382979,51.0,48.0,52.0,0.0,94.77127659574468,94.4,88.5,101.9,2.127659574468085,8.564822832017425,8.935,6.1075,12.0975,6.382978723404255,2.163124480772214,1.9,0.9025000000000001,3.685,4.25531914893617
expanded8_recent_equal,8,K08-C05,95,13.049450549450551,"{""2015-2016"": 34, ""2017-2018"": 32, ""2021-2023"": 29}",30.79263157894737,30.2,27.65,33.7,0.0,206.92768041136222,193.0,160.5,250.0,0.0,165.02105263157895,162.0,144.5,188.25,9.473684210526317,48.71578947368421,48.0,41.5,53.0,0.0,55.757894736842104,55.0,53.5,58.0,0.0,103.88105263157895,103.35,97.975,108.85,1.0526315789473684,12.147783545128387,13.03,9.2175,15.9175,1.0526315789473684,3.604233933816182,3.51,2.125,5.59,0.0
expanded8_recent_equal,9,K09-C03,82,11.263736263736265,"{""2015-2016"": 28, ""2017-2018"": 25, ""2021-2023"": 29}",28.615853658536587,28.0,25.475,31.4,2.4390243902439024,78.34302397998333,74.0,61.25,99.25,4.878048780487805,115.8048780487805,119.0,101.0,133.75,4.878048780487805,58.84146341463415,57.0,51.0,67.0,4.878048780487805,49.52439024390244,50.0,48.0,51.0,0.0,95.29878048780488,94.3,88.5,102.85,3.6585365853658534,8.47520440257524,8.14,5.84,12.16,7.317073170731707,2.3464102038564447,1.87,0.9025000000000001,4.3025,4.878048780487805
expanded8_recent_equal,9,K09-C01,93,12.774725274725274,"{""2015-2016"": 38, ""2017-2018"": 27, ""2021-2023"": 28}",22.943010752688174,22.5,20.5,25.0,0.0,55.933130073696894,55.5,44.0,69.0,3.225806451612903,104.36559139784946,101.0,83.25,125.5,3.225806451612903,87.01075268817203,85.0,75.0,96.0,0.0,55.1505376344086,56.0,53.0,59.0,0.0,83.46559139784947,83.3,78.0,88.9,0.0,4.8016197749319955,4.73,3.33,6.93,0.0,1.0030315966692096,0.675,0.4075,1.635,1.0752688172043012
expanded8_recent_equal,9,K09-C04,93,12.774725274725274,"{""2015-2016"": 23, ""2017-2018"": 25, ""2021-2023"": 45}",29.2247311827957,28.6,26.8,32.025,1.0752688172043012,114.06713504961542,118.5,87.0,147.5,9.67741935483871,95.13978494623656,94.0,77.75,111.25,9.67741935483871,54.473118279569896,54.0,48.0,61.0,9.67741935483871,57.03225806451613,57.0,55.0,59.0,0.0,98.90752688172043,99.0,92.7,104.3,0.0,10.673027971258778,10.84,8.254999999999999,13.785,10.75268817204301,2.0034069158282763,1.79,1.0025,2.9,9.67741935483871
expanded8_recent_equal,9,K09-C09,41,5.631868131868132,"{""2015-2016"": 15, ""2017-2018"": 16, ""2021-2023"": 10}",50.31219512195122,48.4,45.2,52.8,0.0,86.12966932305768,93.0,64.0,107.0,0.0,110.17073170731707,112.0,95.0,125.0,0.0,55.78048780487805,54.0,47.0,61.0,0.0,53.146341463414636,53.0,50.0,56.0,0.0,135.5951219512195,134.14999999999998,126.025,145.325,2.4390243902439024,18.429589616179125,17.7,12.34,25.2,0.0,13.857200986118528,13.2,6.29,19.1,0.0
expanded8_recent_equal,9,K09-C05,96,13.186813186813188,"{""2015-2016"": 32, ""2017-2018"": 32, ""2021-2023"": 32}",33.088541666666664,33.3,29.799999999999997,37.05,1.0416666666666665,86.76991043534804,90.5,70.0,109.5,4.166666666666666,138.0625,137.0,122.75,154.0,4.166666666666666,67.55208333333333,67.0,58.0,74.0,1.0416666666666665,57.322916666666664,58.0,56.0,59.0,0.0,106.04166666666667,106.3,100.0,113.9,3.125,8.861870328920528,9.32,6.6850000000000005,12.085,1.0416666666666665,6.483074953602586,5.595000000000001,3.405,10.9175,0.0
expanded8_recent_equal,9,K09-C07,79,10.851648351648352,"{""2015-2016"": 19, ""2017-2018"": 26, ""2021-2023"": 34}",37.12784810126582,37.4,34.2,41.0,2.5316455696202533,143.63361370110877,138.0,107.0,180.0,0.0,97.75949367088609,96.0,81.5,115.5,0.0,45.810126582278485,45.0,40.5,51.5,0.0,57.08860759493671,57.0,55.0,59.0,0.0,115.15822784810126,116.3,107.15,124.4,6.329113924050633,21.380517177971942,20.17,14.63,31.055,0.0,6.483604119240251,6.7,3.175,11.125,0.0
expanded8_recent_equal,9,K09-C02,93,12.774725274725274,"{""2015-2016"": 24, ""2017-2018"": 36, ""2021-2023"": 33}",24.089247311827958,23.799999999999997,21.4,26.35,1.0752688172043012,98.65322085876633,99.0,76.0,116.0,4.301075268817205,151.1720430107527,152.0,134.0,168.0,4.301075268817205,60.634408602150536,60.0,53.5,66.5,2.1505376344086025,55.75268817204301,56.0,54.0,58.0,0.0,85.37956989247311,84.9,79.375,91.3,1.0752688172043012,6.490124537102028,6.41,4.865,8.355,2.1505376344086025,1.1244864926280413,0.985,0.595,1.4675,1.0752688172043012
expanded8_recent_equal,9,K09-C08,60,8.241758241758241,"{""2015-2016"": 16, ""2017-2018"": 18, ""2021-2023"": 26}",38.24166666666667,38.4,34.85,40.525,0.0,142.12992697811302,138.5,109.0,196.25,3.3333333333333335,129.95,129.0,110.0,146.0,5.0,46.45,47.0,38.0,51.75,3.3333333333333335,49.016666666666666,49.0,46.75,51.0,0.0,116.84,117.85,111.075,122.80000000000001,3.3333333333333335,23.212748966279825,21.78,15.862499999999999,32.0275,3.3333333333333335,6.261336081007928,6.15,4.470000000000001,8.535,1.6666666666666667
expanded8_recent_equal,9,K09-C06,91,12.5,"{""2015-2016"": 34, ""2017-2018"": 29, ""2021-2023"": 28}",30.959340659340658,30.3,27.75,33.9,0.0,213.43599696497506,197.0,167.5,258.0,0.0,165.0,161.0,144.5,188.25,9.89010989010989,48.15384615384615,47.0,41.0,52.5,0.0,55.73626373626374,55.0,54.0,58.0,0.0,103.87472527472528,103.35,98.55,109.67500000000001,1.098901098901099,12.484014540300114,13.165,9.4875,16.315,1.098901098901099,3.7613451661368638,3.67,2.245,5.68,0.0
expanded8_recent_equal,10,K10-C02,85,11.675824175824175,"{""2015-2016"": 24, ""2017-2018"": 33, ""2021-2023"": 28}",24.158823529411766,24.0,22.0,26.5,0.0,104.37848290384221,102.0,83.0,125.5,3.5294117647058822,153.6,152.5,139.0,168.75,3.5294117647058822,59.55294117647059,59.0,53.0,66.0,2.3529411764705883,55.77647058823529,56.0,54.0,58.0,0.0,85.5035294117647,85.0,79.5,92.0,0.0,6.98454608386071,6.95,5.13,8.705,2.3529411764705883,1.2199120329504756,1.07,0.6,1.755,1.1764705882352942
expanded8_recent_equal,10,K10-C10,55,7.554945054945055,"{""2015-2016"": 19, ""2017-2018"": 21, ""2021-2023"": 15}",48.38909090909091,46.5,43.25,51.5,0.0,88.9710242515152,96.0,63.5,111.5,0.0,109.78181818181818,112.0,92.5,124.5,0.0,56.49090909090909,55.0,48.0,61.0,0.0,54.38181818181818,54.0,52.0,57.0,0.0,128.38545454545454,128.5,122.1,143.3,10.909090909090908,18.75827082436109,17.7,13.99,25.13,0.0,13.762631196869295,13.28,7.405,18.42,0.0
